omg that is INSANE good bye I will be back,ওমেগ যে ভাল ইন বিদায় আমি ফিরে আসতে হবে,O O O O O O O O O,
would you be interested in going to another location,আপনি অন্য অবস্থানে যেতে আগ্রহী হবে,O O O O O O,
no it HAS to be baltimore and it HAS to be perfect,না এটা বালিমোর হতে হবে এবং এটি নিখুঁত হতে হবে,O O O O O O O O O O,baltimore
thanks anyways,যাইহোক  ধন্যবাদ,O O,
I am sorry for inconvenience,আমি অসুবিধার জন্য দুঃখিত,O O O B-apology,
Good morning,সুপ্রভাত,O,
We are planning a family reunion and since we are spread out all over the world we have decided on a couple of possibilities,আমরা একটি পরিবার পুনর্মিলন পরিকল্পনা করছি এবং যেহেতু আমরা সারা বিশ্বে ছড়িয়ে পড়েছি তাই আমরা কয়েকটি সম্ভাবনা নিয়ে সিদ্ধান্ত নিয়েছি,O O B-relationship_type B-occasion_type O O O O O O O O O O O O O O O O,
Can you please give me information on packages available in Fukuoka,আপনি ফুকুওকা পাওয়া প্যাকেজ সম্পর্কে তথ্য দিতে দয়া করে,O O O O O O O O O,packages Fukuoka
My husband and I would be leaving from Manaus and we will be travelling with our 4 children,আমার স্বামী এবং আমি মানাউস থেকে চলে যাব এবং আমরা আমাদের 4 সন্তানের সাথে ভ্রমণ করব,O B-relationship_type O O O O O O O O O B-passenger_number O O O O,I Manaus children
Hi Let me see what I can do for you,হাই আমাকে দেখতে দাও আমি তোমার জন্য কি করতে পারি,O O O O O O O O O O,
We need to leave on August 15 and be back by August 22nd as I go back to work the next day,আগামী 15 আগস্ট ছেড়ে চলে যেতে হবে এবং ২২ আগস্ট ফিরে যেতে হবে যখন আমি পরের দিন কাজে ফিরে যাব,O B-depart_date.day_number O O O O O O O O O O O O O B-day_relative O O O O,August August 22nd
We have multiple options for Fukuoka,আমরা ফুকুওকা জন্য একাধিক বিকল্প আছে,O O O O O O,options Fukuoka
Do you have a budget for this trip,আপনি এই ট্রিপ জন্য একটি বাজেট আছে,O O O O O O O,
Not really,আসলে তা না,O O O,
I can offer something in Fukuoka that is 1886.81 USD leaving on August 17th and returning August 21st,আমি ফুকুওকাতে কিছু প্রস্তাব দিতে পারি যা 1886.81 ইউএসডি 17 আগস্ট যাব এবং ২1 শে আগস্ট প্রত্যাবর্তন করতে পারে,O O O O O O O B-budget_amount O O O O O O O O O O O,Fukuoka USD August 17th August 21st
Does this suit your needs,এই আপনার প্রয়োজন অনুসারে,O O O O,
Wow that is pretty pricey,বাহ যে বেশ দামি,O O O O,pricey
Does that include breakfast,যে ব্রেকফাস্ট অন্তর্ভুক্ত করা হয়,O B-meal_description O O O,
For that price we at least better have free wifi,যে দাম জন্য আমরা অন্তত ভাল বিনামূল্যে ওয়াইফাই আছে,O O O O O O B-amenities_cost.relative B-amenities_type O,
Yes breakfast and wifi are included in this 3.5 star package,হ্যাঁ ব্রেকফাস্ট এবং ওয়াইফাই এই 3.5 তারকা প্যাকেজ অন্তর্ভুক্ত করা হয়,O B-meal_description O B-amenities_type O B-hotel_rating I-hotel_rating B-trip_inclusions B-trip_relative O O,
How have other guests rated it,কিভাবে অন্যান্য অতিথি এটি রেট আছে,O O O O O O,
The Historic Mansion Hotel has a rating of 6.77/10,ঐতিহাসিক Mansion Hotel এর রেটিং 6.77 / 10,O O O O O O O O,Historic Mansion Hotel 6.77/10
I can offer you a 3.5 star hotel with a 8.22/10 guest rating for only 200 USD more,আমি আপনাকে কেবলমাত্র 200 USD এর জন্য 8.22 / 10 অতিথি রেটিং সহ একটি 3.5 তারকা হোটেল অফার করতে পারি,O O O B-budget_amount O O O O O O I-guest_rating O O O B-hotel_rating I-hotel_rating B-hotel O O O,8.22/10 rating USD
I like that is breakfast included in that one too,আমি ব্রেকফাস্ট যে যে এক অন্তর্ভুক্ত অন্তর্ভুক্ত,O B-meal_description O O O B-trip_relative O,
Yes breakfast and wifi are included,হ্যাঁ ব্রেকফাস্ট এবং ওয়াইফাই অন্তর্ভুক্ত করা হয়,O B-meal_description O B-amenities_type B-trip_relative O O,
Are the flights for this package the same,এই প্যাকেজের জন্য ফ্লাইট একই,O B-trip_inclusions O O O,flights
Yes they are both economy and have the same departure and return flights,হ্যাঁ তারা উভয় অর্থনীতি এবং একই প্রস্থান এবং ফেরত ফ্লাইট আছে,O O O O O O O O O O O,economy flights
Well it is more than I wanted to pay but it sounds like a pretty good deal,ওয়েল এটা আমি চেয়েছিলেন চেয়ে বেশি কিন্তু এটি একটি প্রশংসনীয় ভাল চুক্তি মত শোনাচ্ছে,O O O O O O O O O O O O O O,
I need to discuss it with the rest of the family and I will get back to you,আমি বাকি পরিবারের সাথে আলোচনা করতে হবে এবং আমি আপনাকে ফিরে পেতে হবে,O O B-relationship_type O O O O O O O O O O,
What is your name,আপনার নাম কি,O O O,
hi i am in mannheim and want to spend a week away,হাই আমি ম্যানহেইমে আছি এবং এক সপ্তাহ দূরে থাকতে চাই,O O B-city_name O O O B-trip_duration O O O,
Where are you planning on going,আপনি কোথায় পরিকল্পনা করা হয়,O O O O O,
i was thinking about burlington,আমি burlington সম্পর্কে চিন্তা ছিল,O B-city_name O O O,
Do you have a budget for this trip,আপনি এই ট্রিপ জন্য একটি বাজেট আছে,O O O O O O O,
no i would just like to compare packages,না আমি শুধু প্যাকেজ তুলনা করতে চাই,O O O O O O O,packages
okay how many people will be attending this trip,ঠিক আছে কত মানুষ এই ট্রিপ দোসর করা হবে,O O O B-passenger O O O O O,
just me,শুধু আমাকে,O B-passenger_type,
any dates in mind,মনে কোন তারিখ,O O O,
august 17 to august 24,আগস্ট 17 আগস্ট ২4,B-trip_duration.month_name B-trip_duration.day_number O O,24
OKay let us find something Would you rather stay at Celestial inn & Suites a 3 star hotel or at Excursion Motel which is a 2.5 star hotel,ঠিক আছে আমাদের কিছু খুঁজে বের করুন আপনি বরং সিলেসিয়াল inn এবং Suites এ 3 তারকা হোটেল বা এক্সারসিয়েন্স মটালে থাকবেন যা একটি 2.5 তারকা হোটেল,O O O O O O O O O O O O O O B-hotel_rating I-hotel_rating B-hotel O O O O O O B-hotel_rating O O,Celestial inn & Suites Excursion Motel
hm well i do not know about 3 stars only,এইচএম ভাল আমি শুধুমাত্র 3 তারা সম্পর্কে জানি না,O O O O B-hotel_rating O O O O,stars
what about trips to Sendai,Sendai ভ্রমণের সম্পর্কে কি,O O O O,Sendai
Sorry unfortunately there are no trips to Sendai,দুঃখিত দুঃখিত  Sendai কোন ট্রিপ আছে,O O O O O O,Sorry Sendai
how about curitiba,কিভাবে Curitiba সম্পর্কে,O B-city_name O,
As well no packages available,পাশাপাশি কোন প্যাকেজ পাওয়া যায়,O O O O O,packages
ok well how about to SL,ঠিক আছে কিভাবে এসএল সম্পর্কে,O O O O O,SL
Sorry nothing to SL but we have trips from Mannheim to Germany and Italy,এসএল-এর জন্য কিছুই দুঃখিত না কিন্তু ম্যানহেইম থেকে জার্মানি এবং ইতালিতে ভ্রমণের সুযোগ পেয়েছি,O O O O O O O O O O O O O O,Sorry SL Mannheim Germany Italy
can you give me some more information on the burlington packages,আপনি আমাকে Burlington প্যাকেজ সম্পর্কে আরও কিছু তথ্য দিতে পারেন,O O B-city_name O O O O O O O,packages
The Excursion motel has free wifi and Free Parking while celestial has Free breakfast and free wifi,ভ্রমণের মটালে বিনামূল্যে ওয়াইফাই এবং ফ্রি পার্কিং থাকে যখন আধ্যাত্মিক বিনামূল্যে ব্রেকফাস্ট এবং বিনামূল্যে ওয়াইফাই থাকে,O O B-amenities_cost.relative B-amenities_type O O O O O O O B-meal_description O O O O,Excursion motel Free Parking celestial Free
how much are each of the packages,প্যাকেজ প্রতিটি কত,O O O,packages
celestial goes for about $ 2145 and the Excursion Motel is $ 1900,আকাশগঙ্গা প্রায় $ 2145 এবং এক্সারসন মোট $ 1900 হয়,O O B-budget_unit B-budget_amount O O O O B-budget_amount O,celestial Excursion Motel
that is for economy seating of course,যে অবশ্যই অর্থনীতির আসন জন্য,O O O O O,economy
ok Let us book celestial how much to upgrade to business,আচ্ছা আমাদেরকে আকাশগঙ্গাটি কতটা আপগ্রেড করতে হবে তা নিয়ে ব্যবসা করতে দিন,O O O O O O O O O B-flight_class O O,book celestial
celestial will be $ 2740 for business class should i book that for you,আকাশগঙ্গা ব্যবসা ক্লাসের জন্য $ 2740 হবে আমি আপনার জন্য যে বই করা উচিত,O B-flight_class O O B-budget_unit B-budget_amount O O O O O B-book O O,celestial class
yes lets do it,হ্যাঁ এটা করতে দেয়,O O O O,
cool beans have a good trip,শীতল মটরশুটি একটি ভাল ট্রিপ আছে,O O O O O O,
thanks,ধন্যবাদ,O,
Hi,হাই,O,
I would like to find a trip to San Diego,আমি সান দিয়েগো একটি ট্রিপ খুঁজে পেতে চাই,O O O O O O O O,San Diego
I can leave from Belo Horizonte,আমি বেলো হরিজোন্ত থেকে চলে যেতে পারি,O O O O O O O,Belo Horizonte
I would like to travel between August 27th and August 31st if possible,২7 শে আগস্ট থেকে 31 আগস্ট পর্যন্ত সম্ভব হলে আমি ভ্রমণ করতে চাই,O O O O O O O O O O O O O,August 27th August 31st
My dates are flexible,আমার তারিখ নমনীয় হয়,O O B-date_relative O,
Sure thing do you have a budget for this trip,নিশ্চিত জিনিস আপনি এই ট্রিপ জন্য একটি বাজেট আছে,O O O O O O O O O,
no but the trip will be for 7 adults,না কিন্তু ভ্রমণ 7 প্রাপ্তবয়স্কদের জন্য হবে,O O O B-passenger_number B-passenger_type O O,
Let me tell you about some of the deals I can offer you,আমি আপনাকে প্রস্তাব করতে পারেন কিছু পুলিশ সম্পর্কে আপনাকে বলতে দিন,O O O O O O O O O O O,
I can put you up in the Anomaly Inn & Suites a 2 star hotel with a 6.51/10 guest rating for a total of 13384.6 USD,আমি আপনাকে Anomaly Inn &amp; Suites এ একটি মোট 13384.6 ইউএসডি 6.51 / 10 অতিথি রেটিং সহ 2 তারকা হোটেলের মধ্যে স্থাপন করতে পারি,O O O O O O O O O B-budget_amount O O O O I-guest_rating O O B-hotel_rating I-hotel_rating B-hotel O O O O,Anomaly Inn & Suites 6.51/10 rating USD
If you would like to go to La Poz I can book you a stay at the Echo a 4 star hotel with a 8.98/10 guest rating for 15243.8 USD,আপনি যদি লা পজ এ যেতে চান তবে আমি ইকোতে 4২8 / 10 জন অতিথির রেটিং সহ 4২ তারকা হোটেলের জন্য 15243.8 মার্কিন ডলারের জন্য একটি বুক বুক করতে পারি,O O O O O O O O O O O O O O O O O O I-hotel_rating B-hotel O B-budget_amount O O O O B-book O O O,La Poz Echo 4 guest rating USD
Both trips run from the 27th to the 31st of August,উভয় ট্রিপ 27 থেকে 31 আগস্ট চালানো,O O O O O O O,27th 31st August
I will book the trip to San Diego for 7 adults,আমি 7 প্রাপ্তবয়স্কদের জন্য সান দিয়েগো ভ্রমণের বই হবে,O B-passenger_number B-passenger_type O O O O B-book O,San Diego
you are booked,আপনি বুক করা হয়,O O O O,booked
Enjoy your stay,উপভোগকর তোমার থাকা,O O O,
thanks,ধন্যবাদ,O,
Hi I am getting married and we are super tight on money but I want to be able to give my new bride the best possible honeymoon despite our tight budget do you have any cool honeymoon destinations that you can recommend,হাই আমি বিয়ে করছি এবং আমরা অর্থের উপর কঠোর পরিশ্রম করছি তবে আমি আমার নতুন নববধূকে সম্ভাব্য সর্বোত্তম হানিমুন দিতে চাই  আমাদের শক্ত বাজেটের সত্ত্বেও আপনার কোনও সুন্দর হানিমুন গন্তব্য আছে যা আপনি সুপারিশ করতে পারেন,O O O O O O O O O O O O O O O B-person_type O O B-occasion_type O O O O O O O O O O O O O O O O O,
Hi yes i will try my best to find the perfect location,হাই হ্যাঁ আমি নিখুঁত অবস্থান খুঁজে পেতে আমার যথাসাধ্য চেষ্টা করবে,O O O O O O O O O O O,
what budget do you have in mind,আপনি বাজেট কি মনে আছে,O O O O O,
Where are you from and Where are you thinking of going,আপনি কোথা থেকে এসেছেন এবং কোথায় যাচ্ছেন ভাবছেন?,O O O O O O O O,
Actually my bride who is sitting next to me just told me that she wants to go to Porto,আসলে আমার পাশে বসে থাকা আমার বউ শুধু আমাকে বলেছিল যে সে পোর্টোতে যেতে চায়,O O O O O O O O O O O O O O O,bride Porto
Do you have anything in Porto Alegre,আপনি Porto Alegre কিছু আছে,O O O O O,Porto Alegre
We are getting married in Fort Lauderdale on August 18th so we want to leave on our honeymoon on the 19th,আমরা 18 আগস্ট তারিখে ফোর্ট লৌডারডেলে বিয়ে করছি তাই আমরা 19 তম তারিখে আমাদের হানিমুনে চলে যেতে চাই,O O O O O O O O O O O O O O B-occasion_type O O O,Fort Lauderdale August 18th 19th
I CANNOT spend more than $ 4000 though,যদিও আমি 4000 ডলারের বেশি খরচ করতে পারি না,O O B-budget_amount O O O O O O,$
So it seems that there are no packages available to Porto is there anywhere else in mind,তাই মনে হচ্ছে পোর্টোর কাছে কোন প্যাকেজ নেই যা মনে আছে অন্য কোথাও আছে,O O O O O O O O O O O O O O,packages Porto
Well how about Guadalajara then,আচ্ছা গাউদলজারা কেমন আছেন?,O O O O,Guadalajara
I heard it is still pretty dangerous there but it apparently has some nice beaches,আমি শুনেছি এটি এখনও বেশ বিপজ্জনক কিন্তু এটি দৃশ্যত কিছু চমৎকার সৈকত আছে,O O O O O O O O O O O O O,beaches
We just gotta keep it under $ 4000,আমরা শুধু $ 4000 অধীনে এটি রাখতে হবে,O O B-budget_unit B-budget_amount O O O O,
i am sorry to tell you this but there seems to be no packages for there either we have dominican republic if you are interested,আমি আপনাকে এটা বলতে দুঃখিত কিন্তু সেখানে কোন প্যাকেজ নেই বলে মনে হয় যদি আপনার আগ্রহ থাকে তবে আমাদের কাছে ডোমিনিকান প্রজাতন্ত্র রয়েছে,O O O O B-apology O O O O O O O O O O O O O O O B-country_name O O,packages republic
I heard the food sucks in Dominican Republic but if it is within our budget and at least 6 days I guess I will take some info on Dominican Republic,আমি শুনেছি ডোমিনিকান রিপাবলিকে খাবার খারাপ হয়ে গেছে কিন্তু এটি যদি আমাদের বাজেটের মধ্যে থাকে এবং কমপক্ষে 6 দিন আমি অনুমান করি যে আমি ডোমিনিকান প্রজাতন্ত্রের কিছু তথ্য নেব,O O O O O O O O O O O O O O O O O B-trip_duration O O O O O O O O O O O,Dominican Republic days Dominican Republic
Is it at least a five star hotel,এটা অন্তত একটি পাঁচ তারকা হোটেল,O O O B-hotel_rating I-hotel_rating B-hotel,
Actually there is only a 2.5 star hotel,প্রকৃতপক্ষে শুধুমাত্র একটি 2.5 তারকা হোটেল আছে,O O O B-hotel_rating I-hotel_rating B-hotel O,
Okay this really sucks is that all you can offer me,ঠিক এই সত্যিই sucks যে আপনি আমাকে দিতে পারেন সব,O O O O O O O O O O,
No Porto no Guadalajara and a crappy hotel in Dominican Republic,কোন পোর্টো নেই গুয়াদালজারা এবং ডমিনিকান রিপাবলিকের একটি কুৎসিত হোটেল,O O O O O O O O O O,Porto Guadalajara Dominican Republic
Surely you must have other destinations on August 19th,অবশ্যই আপনার 19 অগাস্টের অন্যান্য গন্তব্যস্থল থাকতে হবে,O O O O O O O O,August 19th
We have a 9 day trip starting on August 29th to Mexico City in a 3 star hotel called Sublime Echo,২9 শে আগস্ট মেক্সিকো সিটিতে সুলবাইম ইকো নামক 3 তারকা হোটেলের একটি 9 দিনের সফর শুরু হয়েছে,O O O O O O O O B-hotel_rating I-hotel_rating B-hotel O B-trip_duration O O O O,day August 29th Mexico City Sublime Echo
That does not work for us we have to leave on the 19th and I only have a week off work,এটি আমাদের জন্য কাজ করে না  আমাদের 19 তম তারিখে চলে যেতে হবে এবং আমার কাজের এক সপ্তাহ বাকি থাকবে,O O O O O O O O O O O O O O O O O O O O,19th
Have a nice day,আপনার দিনটি শুভ হোক,O O O O,
it seems that there are packages to Porto but only later in august are you flexible with your dates,মনে হচ্ছে পোর্টোর প্যাকেজ আছে কিন্তু শুধুমাত্র পরেই আপনি আপনার তারিখগুলির সাথে নমনীয়,O O O O O O O O O O O O B-date_relative,packages Porto august
Like I said we are NOT flexible,আমি বলেছিলাম আমরা নমনীয় নই,O O O B-date_relative O,
The wedding is already planned for the 18th,বিবাহের ইতিমধ্যে 18 তম জন্য পরিকল্পনা করা হয়,B-occasion_type O O O O O O O,18th
Good bye,ভাল বিদায়,O O,
bye bye,বিদায় বিদায়,O O,
I would like to book a trip,আমি একটি ট্রিপ বুক করতে চাই,O O O B-book O O,
I have a very tight budget of $ 2600,আমি $ 2600 একটি খুব শক্ত বাজেট আছে,O B-budget_unit B-budget_amount O O O O O,
I would need to be there between August 27th to September 11th,২7 শে আগস্ট থেকে 11 সেপ্টেম্বর পর্যন্ত আমার সেখানে থাকতে হবে,O O O O O O O O O O O,August 27th September 11th
Let me see what I can find you,আমি আপনাকে খুঁজে পেতে পারেন কি দেখতে দিন,O O O O O O O O,
Where will you be leaving from,আপনি কোথা থেকে চলে যাবে,O O O O O,
Toluca,টুলুকা,O,Toluca
Can I interest you in an 8 day stay at a 3.5 star hotel in Kingston an 11 day stay at a 5 star hotel in Leon or a 9 day stay at a 2.5 star hotel in San Juan,কিংস্টনের 3.5 তারকা হোটেলে 8 দিনের মধ্যে আমি আপনাকে আগ্রহ দেখাবো 11 দিনের মধ্যে লিওনের 5 তারকা হোটেলে থাকবো অথবা সান জুয়ান এর একটি 2.5 তারকা হোটেলে 9 দিন থাকার ব্যবস্থা করবো,O B-hotel_rating I-hotel_rating O B-trip_duration O O O O O O B-trip_duration O O O B-hotel_rating O O O O O O O O B-hotel_rating O O B-trip_duration I-trip_duration O O O,hotel Kingston hotel Leon hotel San Juan
What are the prices for each package,প্রতিটি প্যাকেজের জন্য দাম কি,O B-trip_inclusions O O O,
The 3.5 star Kingston package is 2028.28 USD the 5 star Leon package is 2584.26 USD and the 2.5 star San Juan package is 17619.17 USD,3.5 তারকা কিংস্টন প্যাকেজ ২0২8.28 ইউএসডি 5 তারকা লিওন প্যাকেজ ২584২6 ডলার এবং 2.5 তারকা সান জুয়ান প্যাকেজ 17619.17 মার্কিন ডলার,B-hotel_rating I-hotel_rating O B-trip_inclusions O O B-hotel_rating O O O O O O B-hotel_rating O O O O B-budget_amount O O,Kingston 2028.28 USD Leon 2584.26 USD San Juan USD
What are the dates for the Leon package,লিওন প্যাকেজ জন্য তারিখ কি কি,O B-trip_inclusions O O O O,Leon
Departure is on August 30th and you return on September 8th,প্রস্থান আগস্ট 30 হয় এবং আপনি 8 সেপ্টেম্বর ফিরে,O O O O O O O O O,August 30th September 8th
what about the dates for the Kingston one,কিংস্টন এক জন্য তারিখ সম্পর্কে কি,O O O O O O,Kingston
You would depart on the 27th of August and return on the 3rd of September,আপনি ২7 আগস্ট চলে যাবেন এবং সেপ্টেম্বরের তৃতীয় তারিখে ফিরে আসবেন,O O O O O O O O O O O,27th August 3rd September
I think I will book the Kingston Package,আমি কিংস্টন প্যাকেজ বই হবে মনে হয়,O O O B-book O O O,Kingston Package
Excellent choice It includes free breakfast and wifi,চমৎকার পছন্দ এটি বিনামূল্যে ব্রেকফাস্ট এবং ওয়াইফাই অন্তর্ভুক্ত,O O O B-amenities_cost.relative B-meal_description O B-amenities_type O,
Shall I go ahead and book the trip,আমি এগিয়ে যান এবং ট্রিপ বই হবে,O O O O O B-book O,
Sounds great Yes thank you,ধন্যবাদ মহান হ্যাঁ আপনাকে ধন্যবাদ,O O O O O,
Have a nice day,আপনার দিনটি শুভ হোক,O O O O,
Thank you,ধন্যবাদ,O,
hey i have 14 kids,আরে আমার 14 বাচ্চা আছে,O O B-passenger_number O O,kids
We wanna go to theed,আমরা পদত্যাগ করতে চান,O O O O,theed
Hi there Unfortunately I do not have any packages for Theed,হাই সেখানে দুর্ভাগ্যবশত আমি থেইড জন্য কোন প্যাকেজ নেই,O O O O O O O O O,packages Theed
Did you have another destination in mind,আপনি মন অন্য গন্তব্য আছে,O O O O O,
bummer no thanks good bye,বামার কোন ধন্যবাদ ভাল বিদায়,O O O O O,
Hello i want to go to buenos aires,হ্যালো আমি বুয়েনোস aires যেতে চান,O O O O O O,buenos aires
i live in puebla,আমি Puebla বাস,O B-city_name O,
Great I can book you 12 days in the Resort Pleasant Shield starting August 27,গ্রেট আমি ২7 আগস্ট থেকে রিসর্ট প্লাজেন্ট শিল্ডে 1২ দিন আপনাকে বুক করতে পারি,O O O O O O O O O O O B-book O O,12 days Resort Pleasant Shield August 27
Your flight will leave from Rosario,আপনার ফ্লাইট রোজারিও থেকে চলে যাবে,O B-transport_type O O O O,Rosario
can i get something leaving from puebla,আমি কি পাবলা থেকে কিছু বের করতে পারি?,O O O O O O O O,puebla
If you would like to leave from Puebla I can book you 12 days at the Olive Market Hotel from the 24th of August to the 3rd of September,আপনি যদি Puebla থেকে ছেড়ে যেতে চান তবে আমি আপনাকে 24 ই আগস্ট থেকে 3 য় সেপ্টেম্বর পর্যন্ত অলিভ মার্কেট হোটেলে 12 দিন বুক করতে পারি,O O O O O O O O O O O O O O O O O O O O O B-trip_duration O B-book O O,Puebla days Olive Market Hotel 24th August 3rd September
The total cost of this package would be 2052.7 USD,এই প্যাকেজের মোট খরচ 2052.7 ইউএসডি হবে,O B-trip_inclusions O O B-budget_amount O O,USD
great i will go ahead and book that,মহান আমি এগিয়ে যেতে হবে এবং যে বই,O O O O O O O B-book,
Done Your trip has been booked,আপনার ট্রিপ বুক করা হয়েছে সম্পন্ন,O O O O O O,booked
Enjoy your stay,উপভোগকর তোমার থাকা,O O O,
thank you,ধন্যবাদ,O,
I would like to book a trip from Chicago to San Diego between August 26th and September 5th,26 শে আগস্ট থেকে 5 সেপ্টেম্বরের মধ্যে শিকাগো থেকে সান ডিয়েগো যাওয়ার জন্য আমি একটি যাত্রা বুক করতে চাই,O O O O O O O O O O O O O O O O B-book O O,Chicago San Diego August 26th September 5th
Where will you be leaving from,আপনি কোথা থেকে চলে যাবে,O O O O O,
Chicago and i have a strict budget of $ 2300,শিকাগো এবং আমি $ 2300 কঠোর বাজেট আছে,O O O B-budget_unit B-budget_amount O O O,Chicago
Please excuse me I see that you have already told me you are travelling to Chicago,অনুগ্রহ করে আমাকে ক্ষমা করুন আমি দেখেছি যে আপনি আমাকে ইতোমধ্যেই বলেছিলেন যে আপনি শিকাগো ভ্রমণ করছেন,O O O O O O O O O O O O O O O O O,Chicago
Will you have any other adults of children joining you,আপনি যোগদান শিশুদের অন্য কোন প্রাপ্তবয়স্ক আছে,O O B-passenger_type O O O O,adults
Yes i will have 3 adults coming as well,হ্যাঁ আমি 3 প্রাপ্তবয়স্কদের পাশাপাশি আসছে হবে,O O B-passenger_number B-passenger_type O O O,
I can offer you a 4 day stay in San Diego for 2115.1 USD,আমি আপনাকে 2115.1 ইউএসডি সান দিয়েগোতে 4 দিনের থাকার প্রস্তাব দিতে পারি,O O B-budget_amount O O O B-trip_duration O O O O O,day San Diego USD
What rating is the hotel,হোটেল কি রেটিং,O O O,rating
Spare Time has a very good rating of 8.86/10,অতিরিক্ত সময় 8.86 / 10 এর একটি খুব ভাল রেটিং আছে,O O O O O O O O O O O,Spare Time 8.86/10
Are there any activities to do there,সেখানে কি কোনো কার্যক্রম আছে,O O O B-activity O,
We are travelling for spring break,আমরা বসন্ত বিরতি জন্য ভ্রমণ করা হয়,O O O O O O O,
The hotel includes free breakfast wifi and parking,হোটেল বিনামূল্যে ব্রেকফাস্ট ওয়াইফাই এবং পার্কিং অন্তর্ভুক্ত,O B-amenities_cost.relative B-meal_description B-amenities_type O B-amenities_type O,
I am unable to provide details about activities,আমি কার্যক্রম সম্পর্কে বিস্তারিত প্রদান করতে অক্ষম,O B-activity O O O O O,
Shall I book this package for you,আমি আপনার জন্য এই প্যাকেজ বই হবে,O O O O B-trip_inclusions B-book O,
Yes please,হ্যাঁ,O,
The booking is complete,বুকিং সম্পূর্ণ,O O,
A confirmation email will be sent to your address,একটি নিশ্চিতকরণ ইমেল আপনার ঠিকানা পাঠানো হবে,O O B-confirmation_type O O O O,
Can I help you with anything else,আর কিছু লাগবে,O O O,
Nope that is everything thank you,না যে সবকিছু আপনাকে ধন্যবাদ,O O O O O,
Thank you Have a nice day,ধন্যবাদ  আপনার দিন শুভ হোক,O O O O O,
hi there,হাই সেখানে,O O,
Hello How can I help you today,হ্যালো আজ আমি আপনাকে কিভাবে সাহায্য করতে পারেন,O O O O O O O O,
i am part of a travelling circus and our van broke down,আমি একটি ভ্রমণ সার্কাস অংশ এবং আমাদের ভান ভেঙ্গে,O O O O O O O O O,
we need to get from gotham city to diagon alley,আমরা গোথাম শহর থেকে ডায়াগন গলি পেতে হবে,O B-from_loc.city_name I-from_loc.city_name O B-to_loc.city_name O O O,alley
Hmm I cannot seem to find any flights to Diagon Alley,হুম আমি ডায়াগন অ্যালির কোনও ফ্লাইট খুঁজে পাচ্ছি না,O O O O O O O O O,flights Diagon Alley
Did you have another destination in mind,আপনি মন অন্য গন্তব্য আছে,O O O O O,
no i need to travel from gotham to diagon alley cause that is our next gig,না  আমাদের গথাম থেকে ডায়াগন গলি থেকে যাত্রা করতে হবে কারণ এটি আমাদের পরবর্তী গিগ,O O B-from_loc.city_name O B-to_loc.city_name O O O O O O O O B-day_relative O,alley
thanks anyway,যাই হোক ধন্যবাদ,O O O,
We hope to hear from you again soon,আমরা শীঘ্রই আবার আপনার কাছ থেকে শুনতে আশা করি,O O O O O O O O O,
ok see ya,ঠিক আছে ya দেখুন,O O O O,
Hi I am a very interesting person from Stuttgart and I need to get myself to Sapporo,হাই আমি স্টুটগার্টের একজন খুব আকর্ষণীয় ব্যক্তি এবং আমি নিজেকে সপোরোতে পেতে চাই,O O O O O O O O O O O O O,Stuttgart myself Sapporo
I am traveling with a friend,আমি একজন বন্ধুর সাথে ভ্রমণ করছি,O O B-relationship_type O O O,
And where would you be leaving from,এবং আপনি কোথা থেকে চলে যাবেন,O O O O O O,
I am leaving from Stuttgart,আমি স্টুটগার্ট থেকে চলে যাচ্ছি,O O O O O,Stuttgart
What is your budget,আপনার বাজেট কত,O O O,
do you have any dates in mind,আপনি মনে কোন তারিখ আছে,O O O O O,
I own $ 2100 and we can leave august 26,আমার ২100 ডলার আছে এবং আমরা আগস্ট 26 ত্যাগ করতে পারি,O O O O O O B-depart_date.month_name B-depart_date.day_number O O O,$ 2100
I am not getting any results for you,আমি আপনার জন্য কোনো ফলাফল পাচ্ছি না,O O O O O O O,
Would you like to try different dates,আপনি বিভিন্ন তারিখ চেষ্টা করতে চান,O O O O O O,
I am a man of many dates and so my dates are flexible,আমি অনেক তারিখ একটি মানুষ এবং তাই আমার তারিখ নমনীয় হয়,O O O O O O O O O B-date_relative O,
I can offer you the Hotel Prism It is however a little above your budget,আমি আপনাকে হোটেল প্রিজম অফার করতে পারি তবে এটি আপনার বাজেটের চেয়ে একটু বেশি,O O O O O O O O O O O O O O,Hotel Prism little
I could add 500 dollars to my budget,আমি আমার বাজেটে 500 ডলার যোগ করতে পারতাম,O O O B-budget_amount O O O O,dollars
This hotel has 3 stars and costs $ 5315,এই হোটেলে 3 টি স্টার রয়েছে এবং 5315 ডলার খরচ হয়েছে,O O B-hotel_rating O O O O B-budget_amount O O O,stars $
If you are interested we can look for hotels somewhere else,আপনি আগ্রহী হলে আমরা অন্য কোথাও হোটেলের জন্য সন্ধান করতে পারেন,O O O O O O O O O O O,
Well I reckon I will just book this one,ওয়েল আমি হিসাব করি আমি শুধু এই এক বই হবে,O O O O O O O B-number B-book O,
I will book this,আমি এই বই হবে,O O B-book O,
Hello I want to book a trip to Coruscant,হ্যালো আমি Coruscant একটি ট্রিপ বুক করতে চান,O O O O O B-book O O,Coruscant
Hi there Unfortunately I do not have any vacation packages to Coruscant,হাই সেখানে দুর্ভাগ্যবশত আমার Coruscant কোন অবকাশ প্যাকেজ নেই,O O O O O O B-occasion_type O O,packages Coruscant
